ticker,ts,ann_date,session,est,act,surp
AAP,2022-08-23 16:00:00-04:00,2022-08-23,amc,3.75,3.74,-0.39
AAP,2022-11-15 16:00:00-05:00,2022-11-15,amc,3.34,2.84,-14.89
AAP,2023-02-28 06:00:00-05:00,2023-02-28,bmo,2.42,2.88,18.8
AAP,2023-05-31 06:00:00-04:00,2023-05-31,bmo,2.56,0.72,-71.93
AAP,2023-08-23 06:00:00-04:00,2023-08-23,bmo,1.67,1.43,-14.16
AAP,2023-11-15 06:00:00-05:00,2023-11-15,bmo,1.45,-0.82,-156.56
AAP,2024-02-28 06:00:00-05:00,2024-02-28,bmo,0.22,-0.59,-371.86
AAP,2024-05-29 06:00:00-04:00,2024-05-29,bmo,0.63,0.67,6.46
AAP,2024-08-22 06:00:00-04:00,2024-08-22,bmo,0.94,0.75,-19.94
AAP,2024-11-14 06:00:00-05:00,2024-11-14,bmo,0.44,-0.04,-109.08
AAP,2025-02-26 06:00:00-05:00,2025-02-26,bmo,-1.23,-1.18,4.17
AAP,2025-05-22 06:00:00-04:00,2025-05-22,bmo,-0.69,-0.22,68.06
AAP,2025-08-14 06:00:00-04:00,2025-08-14,bmo,0.58,0.69,18.3
AAP,2025-10-30 06:00:00-04:00,2025-10-30,bmo,0.75,-0.02,-102.66
SRE,2021-02-25 06:00:00-05:00,2021-02-25,bmo,0.79,0.95,20.87
SRE,2021-05-05 06:00:00-04:00,2021-05-05,bmo,1.35,1.48,9.31
SRE,2021-08-05 06:00:00-04:00,2021-08-05,bmo,0.79,0.82,3.56
SRE,2021-11-05 06:00:00-04:00,2021-11-05,bmo,0.85,0.85,0.45
SRE,2022-02-25 06:00:00-05:00,2022-02-25,bmo,1.0,1.08,8.16
SRE,2022-05-05 06:00:00-04:00,2022-05-05,bmo,1.4,1.46,4.17
SRE,2022-08-04 06:00:00-04:00,2022-08-04,bmo,0.88,0.99,12.15
SRE,2022-11-03 06:00:00-04:00,2022-11-03,bmo,0.89,0.99,10.23
SRE,2023-02-28 06:00:00-05:00,2023-02-28,bmo,1.02,1.18,15.36
SRE,2023-05-04 06:00:00-04:00,2023-05-04,bmo,1.38,1.46,5.57
SRE,2023-08-03 06:00:00-04:00,2023-08-03,bmo,0.87,0.94,7.7
SRE,2023-11-03 06:00:00-04:00,2023-11-03,bmo,1.01,1.08,7.09
SRE,2024-02-27 06:00:00-05:00,2024-02-27,bmo,1.08,1.13,4.83
SRE,2024-05-07 07:00:00-04:00,2024-05-07,bmo,1.29,1.34,3.9
SRE,2024-08-06 07:00:00-04:00,2024-08-06,bmo,0.94,0.89,-5.03
SRE,2024-11-06 07:00:00-05:00,2024-11-06,bmo,1.07,0.89,-16.63
SRE,2025-02-25 07:00:00-05:00,2025-02-25,bmo,1.55,1.5,-3.27
SRE,2025-05-08 07:00:00-04:00,2025-05-08,bmo,1.32,1.44,9.33
SRE,2025-08-07 07:00:00-04:00,2025-08-07,bmo,0.85,0.89,4.77
SRE,2025-11-05 07:00:00-05:00,2025-11-05,bmo,0.91,1.11,21.74
BKR,2021-01-21 07:00:00-05:00,2021-01-21,bmo,0.16,-0.07,-144.19
BKR,2021-04-21 06:00:00-04:00,2021-04-21,bmo,0.12,0.12,0.98
BKR,2021-07-21 07:00:00-04:00,2021-07-21,bmo,0.16,0.1,-36.84
BKR,2021-10-20 07:00:00-04:00,2021-10-20,bmo,0.21,0.16,-25.06
BKR,2022-01-20 07:00:00-05:00,2022-01-20,bmo,0.29,0.25,-12.84
BKR,2022-04-20 07:00:00-04:00,2022-04-20,bmo,0.2,0.15,-23.66
BKR,2022-07-20 07:00:00-04:00,2022-07-20,bmo,0.22,0.11,-48.87
BKR,2022-10-19 07:00:00-04:00,2022-10-19,bmo,0.25,0.26,5.83
BKR,2023-01-23 07:00:00-05:00,2023-01-23,bmo,0.4,0.38,-5.29
BKR,2023-04-19 07:00:00-04:00,2023-04-19,bmo,0.26,0.28,7.49
BKR,2023-07-19 07:00:00-04:00,2023-07-19,bmo,0.33,0.39,16.92
BKR,2023-10-25 17:00:00-04:00,2023-10-25,amc,0.4,0.42,5.82
BKR,2024-01-23 17:00:00-05:00,2024-01-23,amc,0.48,0.51,6.88
BKR,2024-04-23 17:00:00-04:00,2024-04-23,amc,0.4,0.43,8.62
BKR,2024-07-25 17:00:00-04:00,2024-07-25,amc,0.49,0.57,16.39
BKR,2024-10-22 17:00:00-04:00,2024-10-22,amc,0.61,0.67,10.38
BKR,2025-01-30 17:00:00-05:00,2025-01-30,amc,0.63,0.7,11.85
BKR,2025-04-22 17:00:00-04:00,2025-04-22,amc,0.47,0.4,-15.39
BKR,2025-07-22 17:00:00-04:00,2025-07-22,amc,0.55,0.63,13.61
BKR,2025-10-23 17:00:00-04:00,2025-10-23,amc,0.62,0.68,9.29
BEN,2022-02-01 08:00:00-05:00,2022-02-01,bmo,0.89,1.08,21.69
BEN,2022-05-03 08:00:00-04:00,2022-05-03,bmo,0.81,0.96,17.82
BEN,2022-07-28 08:00:00-04:00,2022-07-28,bmo,0.73,0.82,12.22
BEN,2022-11-01 08:00:00-04:00,2022-11-01,bmo,0.67,0.78,16.47
BEN,2023-01-30 08:00:00-05:00,2023-01-30,bmo,0.54,0.51,-4.96
BEN,2023-05-01 08:00:00-04:00,2023-05-01,bmo,0.56,0.61,8.29
BEN,2023-07-28 08:00:00-04:00,2023-07-28,bmo,0.59,0.63,5.9
BEN,2023-10-31 08:00:00-04:00,2023-10-31,bmo,0.59,0.84,42.35
BEN,2024-01-29 08:00:00-05:00,2024-01-29,bmo,0.58,0.65,11.8
BEN,2024-04-29 08:00:00-04:00,2024-04-29,bmo,0.57,0.56,-1.32
BEN,2024-07-26 08:00:00-04:00,2024-07-26,bmo,0.57,0.6,5.43
BEN,2024-11-04 08:00:00-05:00,2024-11-04,bmo,0.59,0.59,-0.72
BEN,2025-01-31 08:00:00-05:00,2025-01-31,bmo,0.53,0.59,11.43
BEN,2025-05-02 08:00:00-04:00,2025-05-02,bmo,0.47,0.47,-0.62
BEN,2025-08-01 08:00:00-04:00,2025-08-01,bmo,0.5,0.49,-2.31
BEN,2025-11-07 08:00:00-05:00,2025-11-07,bmo,0.59,0.67,14.03
URI,2021-01-27 16:00:00-05:00,2021-01-27,amc,4.28,5.04,17.69
URI,2021-04-28 16:00:00-04:00,2021-04-28,amc,3.13,3.45,10.29
URI,2021-07-28 16:00:00-04:00,2021-07-28,amc,4.86,4.66,-4.05
URI,2021-10-27 16:00:00-04:00,2021-10-27,amc,6.82,6.58,-3.46
URI,2022-01-26 16:00:00-05:00,2022-01-26,amc,6.69,7.39,10.41
URI,2022-04-27 16:00:00-04:00,2022-04-27,amc,4.88,5.73,17.43
URI,2022-07-27 16:00:00-04:00,2022-07-27,amc,6.5,7.86,21.01
URI,2022-10-26 16:00:00-04:00,2022-10-26,amc,9.06,9.27,2.27
URI,2023-01-25 16:00:00-05:00,2023-01-25,amc,10.29,9.74,-5.37
URI,2023-04-26 16:00:00-04:00,2023-04-26,amc,7.99,7.95,-0.54
URI,2023-07-26 16:00:00-04:00,2023-07-26,amc,8.94,9.88,10.46
URI,2023-10-25 16:00:00-04:00,2023-10-25,amc,11.17,11.73,5.02
URI,2024-01-24 16:00:00-05:00,2024-01-24,amc,10.91,11.26,3.22
URI,2024-04-24 16:00:00-04:00,2024-04-24,amc,8.34,9.15,9.74
URI,2024-07-24 16:00:00-04:00,2024-07-24,amc,10.52,10.7,1.72
URI,2024-10-23 16:00:00-04:00,2024-10-23,amc,12.49,11.8,-5.5
URI,2025-01-29 16:00:00-05:00,2025-01-29,amc,11.63,11.59,-0.3
URI,2025-04-23 16:00:00-04:00,2025-04-23,amc,8.81,8.86,0.53
URI,2025-07-23 16:00:00-04:00,2025-07-23,amc,10.54,10.47,-0.62
URI,2025-10-22 16:00:00-04:00,2025-10-22,amc,12.29,11.7,-4.79
DLTR,2022-03-02 07:00:00-05:00,2022-03-02,bmo,1.77,2.01,13.37
DLTR,2022-05-26 07:00:00-04:00,2022-05-26,bmo,1.98,2.37,19.52
DLTR,2022-08-25 07:00:00-04:00,2022-08-25,bmo,1.62,1.6,-1.26
DLTR,2022-11-22 07:00:00-05:00,2022-11-22,bmo,1.18,1.2,1.28
DLTR,2023-03-01 07:00:00-05:00,2023-03-01,bmo,2.0,2.04,1.98
DLTR,2023-05-25 07:00:00-04:00,2023-05-25,bmo,1.54,1.47,-4.3
DLTR,2023-08-24 06:00:00-04:00,2023-08-24,bmo,0.87,0.91,4.78
DLTR,2023-11-29 06:00:00-05:00,2023-11-29,bmo,1.01,0.97,-3.77
DLTR,2024-03-13 06:00:00-04:00,2024-03-13,bmo,2.65,2.55,-3.75
DLTR,2024-06-05 06:00:00-04:00,2024-06-05,bmo,1.43,1.43,0.08
DLTR,2024-09-04 06:00:00-04:00,2024-09-04,bmo,1.04,0.67,-35.55
DLTR,2024-12-04 06:00:00-05:00,2024-12-04,bmo,1.08,1.12,4.15
DLTR,2025-03-26 06:00:00-04:00,2025-03-26,bmo,2.2,2.29,4.15
DLTR,2025-06-04 06:00:00-04:00,2025-06-04,bmo,1.21,1.26,4.51
DLTR,2025-09-03 06:00:00-04:00,2025-09-03,bmo,0.41,0.77,87.65
SNPS,2021-02-17 16:00:00-05:00,2021-02-17,amc,1.46,1.52,4.09
SNPS,2021-05-19 16:00:00-04:00,2021-05-19,amc,1.53,1.7,11.44
SNPS,2021-08-18 16:00:00-04:00,2021-08-18,amc,1.78,1.81,1.9
SNPS,2021-12-01 16:00:00-05:00,2021-12-01,amc,1.79,1.82,1.73
SNPS,2022-02-16 16:00:00-05:00,2022-02-16,amc,2.37,2.4,1.08
SNPS,2022-05-18 16:00:00-04:00,2022-05-18,amc,2.37,2.5,5.35
SNPS,2022-08-17 16:00:00-04:00,2022-08-17,amc,2.04,2.1,2.88
SNPS,2022-11-30 16:00:00-05:00,2022-11-30,amc,1.84,1.91,3.91
SNPS,2023-02-15 16:00:00-05:00,2023-02-15,amc,2.49,2.62,5.37
SNPS,2023-05-17 16:00:00-04:00,2023-05-17,amc,2.47,2.54,2.96
SNPS,2023-08-16 16:00:00-04:00,2023-08-16,amc,2.74,2.88,5.25
SNPS,2023-11-29 16:00:00-05:00,2023-11-29,amc,3.03,3.17,4.47
SNPS,2024-02-21 16:00:00-05:00,2024-02-21,amc,3.41,3.56,4.26
SNPS,2024-05-22 16:00:00-04:00,2024-05-22,amc,2.95,3.0,1.61
SNPS,2024-08-21 16:00:00-04:00,2024-08-21,amc,3.29,3.43,4.3
SNPS,2024-12-04 16:00:00-05:00,2024-12-04,amc,3.3,3.4,3.0
SNPS,2025-02-26 16:00:00-05:00,2025-02-26,amc,2.79,3.03,8.57
SNPS,2025-05-28 16:00:00-04:00,2025-05-28,amc,3.4,3.67,7.99
SNPS,2025-09-09 16:00:00-04:00,2025-09-09,amc,3.75,3.39,-9.48
SJM,2022-03-01 07:00:00-05:00,2022-03-01,bmo,2.08,2.33,11.81
SJM,2022-06-07 07:00:00-04:00,2022-06-07,bmo,1.89,2.23,18.19
SJM,2022-08-23 07:00:00-04:00,2022-08-23,bmo,1.27,1.67,31.68
SJM,2022-11-21 07:00:00-05:00,2022-11-21,bmo,2.19,2.4,9.46
SJM,2023-02-28 07:00:00-05:00,2023-02-28,bmo,2.13,2.21,3.74
SJM,2023-06-06 07:00:00-04:00,2023-06-06,bmo,2.41,2.64,9.33
SJM,2023-08-29 07:00:00-04:00,2023-08-29,bmo,2.04,2.21,8.17
SJM,2023-12-05 07:00:00-05:00,2023-12-05,bmo,2.47,2.59,4.81
SJM,2024-02-27 07:00:00-05:00,2024-02-27,bmo,2.27,2.48,9.19
SJM,2024-06-06 07:00:00-04:00,2024-06-06,bmo,2.33,2.66,13.97
SJM,2024-08-28 07:00:00-04:00,2024-08-28,bmo,2.17,2.44,12.24
SJM,2024-11-26 07:00:00-05:00,2024-11-26,bmo,2.51,2.76,10.17
SJM,2025-02-27 07:00:00-05:00,2025-02-27,bmo,2.37,2.61,10.34
SJM,2025-06-10 07:00:00-04:00,2025-06-10,bmo,2.25,2.31,2.8
SJM,2025-08-27 07:00:00-04:00,2025-08-27,bmo,1.93,1.9,-1.36
MAS,2021-02-09 07:00:00-05:00,2021-02-09,bmo,0.74,0.75,0.86
MAS,2021-04-28 07:00:00-04:00,2021-04-28,bmo,0.66,0.89,34.53
MAS,2021-07-29 07:00:00-04:00,2021-07-29,bmo,1.03,1.14,10.26
MAS,2021-10-27 07:00:00-04:00,2021-10-27,bmo,0.88,0.99,12.37
MAS,2022-02-08 07:00:00-05:00,2022-02-08,bmo,0.69,0.67,-2.39
MAS,2022-04-27 07:00:00-04:00,2022-04-27,bmo,0.85,0.95,12.23
MAS,2022-07-28 07:00:00-04:00,2022-07-28,bmo,1.18,1.14,-3.3
MAS,2022-10-26 07:00:00-04:00,2022-10-26,bmo,1.06,0.98,-7.58
MAS,2023-02-09 07:00:00-05:00,2023-02-09,bmo,0.68,0.65,-4.65
MAS,2023-04-26 07:00:00-04:00,2023-04-26,bmo,0.63,0.87,38.3
MAS,2023-07-27 07:00:00-04:00,2023-07-27,bmo,0.96,1.19,23.65
MAS,2023-10-26 07:00:00-04:00,2023-10-26,bmo,0.92,1.0,9.29
MAS,2024-02-08 07:00:00-05:00,2024-02-08,bmo,0.66,0.83,26.52
MAS,2024-04-24 07:00:00-04:00,2024-04-24,bmo,0.88,0.93,5.23
MAS,2024-07-25 07:00:00-04:00,2024-07-25,bmo,1.18,1.2,1.91
MAS,2024-10-29 07:00:00-04:00,2024-10-29,bmo,1.09,1.08,-0.97
MAS,2025-02-11 07:00:00-05:00,2025-02-11,bmo,0.87,0.89,1.94
MAS,2025-04-23 07:00:00-04:00,2025-04-23,bmo,0.91,0.87,-4.81
MAS,2025-07-31 07:00:00-04:00,2025-07-31,bmo,1.08,1.3,20.71
MAS,2025-10-29 07:00:00-04:00,2025-10-29,bmo,1.03,0.97,-5.71
IP,2021-02-04 07:00:00-05:00,2021-02-04,bmo,0.81,0.75,-7.54
IP,2021-04-29 07:00:00-04:00,2021-04-29,bmo,0.61,0.76,25.47
IP,2021-07-29 07:00:00-04:00,2021-07-29,bmo,1.05,1.06,1.39
IP,2021-10-27 07:00:00-04:00,2021-10-27,bmo,1.44,1.35,-6.55
IP,2022-01-27 07:00:00-05:00,2022-01-27,bmo,0.89,0.78,-12.42
IP,2022-04-28 07:00:00-04:00,2022-04-28,bmo,0.56,0.76,36.61
IP,2022-07-28 07:00:00-04:00,2022-07-28,bmo,1.08,1.24,14.66
IP,2022-10-27 07:00:00-04:00,2022-10-27,bmo,1.2,1.01,-16.08
IP,2023-01-31 07:00:00-05:00,2023-01-31,bmo,0.69,0.87,25.3
IP,2023-04-27 07:00:00-04:00,2023-04-27,bmo,0.46,0.53,14.4
IP,2023-07-27 07:00:00-04:00,2023-07-27,bmo,0.39,0.59,53.08
IP,2023-10-26 06:00:00-04:00,2023-10-26,bmo,0.58,0.64,10.27
IP,2024-02-01 06:00:00-05:00,2024-02-01,bmo,0.35,0.41,18.84
IP,2024-04-25 06:00:00-04:00,2024-04-25,bmo,0.22,0.17,-23.3
IP,2024-07-24 07:00:00-04:00,2024-07-24,bmo,0.42,0.55,31.85
IP,2024-10-31 07:00:00-04:00,2024-10-31,bmo,0.25,0.44,74.83
IP,2025-01-30 07:00:00-05:00,2025-01-30,bmo,0.03,-0.02,-174.99
IP,2025-04-30 06:00:00-04:00,2025-04-30,bmo,0.37,0.23,-38.04
IP,2025-07-31 07:00:00-04:00,2025-07-31,bmo,0.41,0.2,-51.08
IP,2025-10-30 07:00:00-04:00,2025-10-30,bmo,0.74,-0.43,-158.11
HPQ,2021-02-25 14:00:00-05:00,2021-02-25,amc,0.66,0.92,38.54
HPQ,2021-05-27 16:00:00-04:00,2021-05-27,amc,0.89,0.93,4.55
HPQ,2021-08-26 16:00:00-04:00,2021-08-26,amc,0.84,1.0,19.53
HPQ,2021-11-23 16:00:00-05:00,2021-11-23,amc,0.88,0.94,6.56
HPQ,2022-02-28 16:00:00-05:00,2022-02-28,amc,1.02,1.1,7.6
HPQ,2022-05-31 16:00:00-04:00,2022-05-31,amc,1.05,1.08,2.77
HPQ,2022-08-30 16:00:00-04:00,2022-08-30,amc,1.03,1.04,0.98
HPQ,2022-11-22 16:00:00-05:00,2022-11-22,amc,0.85,0.85,-0.08
HPQ,2023-02-28 16:00:00-05:00,2023-02-28,amc,0.75,0.75,-0.05
HPQ,2023-05-30 16:00:00-04:00,2023-05-30,amc,0.76,0.8,5.41
HPQ,2023-08-29 16:00:00-04:00,2023-08-29,amc,0.86,0.86,0.22
HPQ,2023-11-21 16:00:00-05:00,2023-11-21,amc,0.9,0.9,0.01
HPQ,2024-02-28 16:00:00-05:00,2024-02-28,amc,0.81,0.81,-0.18
HPQ,2024-05-29 16:00:00-04:00,2024-05-29,amc,0.81,0.82,1.33
HPQ,2024-08-28 16:00:00-04:00,2024-08-28,amc,0.86,0.83,-3.9
HPQ,2024-11-26 16:00:00-05:00,2024-11-26,amc,0.93,0.93,-0.19
HPQ,2025-02-27 16:00:00-05:00,2025-02-27,amc,0.74,0.74,-0.49
HPQ,2025-05-28 16:00:00-04:00,2025-05-28,amc,0.8,0.71,-11.63
HPQ,2025-08-27 16:00:00-04:00,2025-08-27,amc,0.75,0.75,-0.04
PANW,2021-02-22 16:00:00-05:00,2021-02-22,amc,0.24,0.26,8.04
PANW,2021-05-20 16:00:00-04:00,2021-05-20,amc,0.21,0.23,7.31
PANW,2021-08-23 16:00:00-04:00,2021-08-23,amc,-0.19,-0.2,-6.36
PANW,2021-11-18 16:00:00-05:00,2021-11-18,amc,0.26,0.27,4.51
PANW,2022-02-22 16:00:00-05:00,2022-02-22,amc,0.27,0.29,5.6
PANW,2022-05-19 16:00:00-04:00,2022-05-19,amc,0.28,0.3,6.73
PANW,2022-08-22 16:00:00-04:00,2022-08-22,amc,0.38,0.4,4.94
PANW,2022-11-17 16:00:00-05:00,2022-11-17,amc,0.34,0.42,20.37
PANW,2023-02-21 16:00:00-05:00,2023-02-21,amc,0.39,0.53,35.37
PANW,2023-05-23 16:00:00-04:00,2023-05-23,amc,0.46,0.52,12.62
PANW,2023-08-18 16:00:00-04:00,2023-08-18,amc,0.64,0.72,12.0
PANW,2023-11-15 16:00:00-05:00,2023-11-15,amc,0.58,0.69,18.6
PANW,2024-02-20 16:00:00-05:00,2024-02-20,amc,0.65,0.73,12.2
PANW,2024-05-20 16:00:00-04:00,2024-05-20,amc,0.62,0.66,5.63
